,vibe:KNEE:theta,vibe:HIP:pos-X,vibe:HIP:pos-Y,vibe:HIP:pos-Z,vibe:KNEE:pos-X,vibe:KNEE:pos-Y,vibe:KNEE:pos-Z,vibe:ANKLE:pos-X,vibe:ANKLE:pos-Y,vibe:ANKLE:pos-Z
363,100.2390677125316,9.3538810129596,-144.11031655652306,-40.45810818487955,331.1006134970502,-93.64362234416616,-229.6666854823105,380.45280832234715,285.27631337659886,-180.9588107970978
364,99.01229617799264,8.56491521183199,-143.68708655070972,-41.330735635332495,329.12954988219576,-98.82524621651724,-237.23198146361187,376.63586484167945,282.04153633438654,-189.46108099044852
365,98.91658650985805,8.738881063576006,-142.72137566294126,-41.98838976947181,332.69461224668885,-97.35237094326938,-234.81032158085864,378.2211990854722,285.2882051920132,-187.08479402968206
366,99.46676979047895,10.068892849616311,-143.16231153768726,-41.77318235859393,338.6093555619604,-94.94887274099779,-224.7453211612785,384.1682957874687,286.8188882788175,-174.35453965476617
367,98.96908914721105,11.883617574646037,-144.0368883992136,-40.74852904120196,343.9625115299087,-95.7815771373351,-215.00817679459334,385.91198995569744,284.7446207700005,-160.23839790023808
368,97.23920360213108,13.217543185612326,-143.3856094944267,-39.59542631015091,349.3640778591993,-98.25458338108393,-207.68330737610458,381.5375070908438,283.5089091247118,-150.76773087338697
369,96.02877436555372,13.403846993866853,-141.9620946481553,-39.15201169256504,353.61528812225674,-100.58819757381022,-203.2303860362795,378.92798217274327,283.5157538774746,-148.6577714058451
370,96.33647474243271,12.575046423777952,-141.85974757401237,-39.84691350330376,352.2552930891044,-103.37578532759655,-207.4077575229179,381.4840299230496,281.72884118166473,-157.5431938971104
371,97.04339332951992,11.629903018286644,-142.88919295471283,-41.09615827415897,345.3473337513193,-105.9183150379884,-221.48570114333225,382.79077204548344,279.6046911495897,-174.4596115800121
372,97.0552598711597,11.352939156072491,-143.4066051804342,-41.58521208359422,340.44874301137645,-105.87183383383591,-232.52388647042696,380.6311059790387,280.6005980171322,-183.54093342687503
373,96.98484954482868,11.621798634783701,-143.53735061662553,-40.87143109376632,342.79405209285534,-104.0481627192241,-227.9445691003544,382.7046551569083,282.0034476805702,-173.10164483350647
374,97.42953313297224,11.838190906367375,-144.4044609015332,-40.26135171785301,347.89980926461635,-104.86080796926392,-215.20593451875573,390.81692320870457,278.45712598024943,-156.23850184638331
375,97.29300247036338,11.932139024567668,-145.14223951137723,-41.05374541044765,349.45320290407045,-110.11633402991897,-211.6365534133804,393.45146133371355,271.9285450874781,-156.0802181522179
376,95.60027390435322,12.317594893044195,-144.05265141696773,-42.43293811758644,349.09013364513856,-115.94979614337004,-218.1815148382584,384.22549641742233,269.35506892742853,-171.2624715455702
377,93.72246460562657,12.890376552828535,-142.12133550628215,-42.61852709302535,351.15767157756477,-117.54096599822572,-220.771948961666,374.29255468214905,271.82468644349916,-177.94247781723695
378,93.75881357982941,12.855640075891388,-141.91639436228513,-41.72471550133971,352.6144207713526,-114.04085684395483,-216.50184831132177,374.34654830919646,274.7036416253815,-168.782909973205
379,95.35341919018873,11.91634460334113,-143.23368573248192,-41.516667247112814,347.6480108448428,-108.12797095045498,-218.10727652342698,377.0744430003492,276.8100326185938,-164.05845731694643
380,96.1075459741768,11.027380877951952,-143.37980289439818,-42.372827578083594,339.8962272542792,-103.80272193914779,-228.80947321456583,371.7211223021601,280.10816136567905,-175.02741868593824
381,95.07833704414585,11.318582060061047,-141.92603783958916,-42.74932188656853,339.5213571453031,-104.58905828871106,-233.34521658266098,364.7540297962445,281.91809779321295,-183.47130265263786
382,94.10668791451093,12.523387400609645,-141.5094969989902,-42.024508429289504,347.66680325305396,-109.69115404540281,-222.84921560965623,369.47671004421073,278.2280782930764,-173.71884226009888
383,95.15984154780638,13.201542766116054,-143.1705972862166,-41.48924411720755,353.9184864531498,-112.09223914529788,-210.51499702498765,383.11093453305614,274.0729091440273,-159.91572778842513
384,97.5746629270405,12.594290505559453,-144.4735124892211,-41.81049432337572,351.71579774393433,-106.31140280369559,-210.77510359340212,391.06156645713105,278.30760499179144,-160.7542356214627
385,98.86117549369204,11.554687151230556,-143.63827358519657,-41.972727613016595,346.8250189840429,-98.44975523983626,-218.5184571852828,389.1429119512451,287.1076856343159,-169.50355722674533
386,97.85904473906449,11.254013836107408,-142.33400936851604,-41.69333097552315,346.2592611811405,-100.41390230384468,-222.17806203755106,385.988190355484,286.6003830551736,-172.2999780073962
387,96.204728246278,11.582121589554728,-142.53526227700144,-42.26315154638983,347.5750067526018,-111.58523745022303,-223.25309434383297,386.29073833639103,275.612527692321,-174.93235124351503
388,96.22981419155015,11.552863664632932,-143.33787395479345,-43.68835839351905,345.48162159441483,-116.33745516552861,-227.73295891543498,386.0682042292508,270.6743329070703,-185.47481136003134
389,97.86461529845094,10.938776219128146,-143.01664427390557,-43.780923133003704,341.9649791197344,-106.43832142962736,-230.60088040220586,383.53516901110675,280.58015135893095,-190.65858061063494
390,98.66208496949348,10.560561517107312,-142.02490355154524,-41.85846840332905,342.18085999350296,-95.6340533869561,-225.69058000192328,382.07498422852115,290.7626464844784,-178.74876724001373
391,97.1675453773931,10.9304810297176,-141.71973521567784,-40.545117305122744,345.1088147579457,-100.33269292836103,-220.76387272735158,382.1105077423886,285.5072896719056,-167.15297396806386
392,95.06530388056933,11.504552935647759,-141.85276094544474,-41.65641453496198,345.86424742106914,-113.73126173436404,-225.40259511127988,380.2667911139962,273.3896601798497,-175.51751643406877
393,94.96579061750774,11.545759261958693,-141.52813358243372,-43.046232403510714,343.9805682822173,-115.06786362220629,-232.7223885701161,377.101191698234,273.99796231978155,-189.24013743145468
394,96.99117965153677,10.997070479361266,-141.28465433055968,-42.2875604726842,342.3811805957082,-101.20401893766157,-231.06719051133683,377.2023272512953,287.25315426722153,-184.6115041774782
395,98.96123310360996,10.235222858879743,-142.09965728330155,-40.88416184878785,340.96734130070274,-90.9350910712276,-225.5477813316463,381.0733293845632,294.6704507725357,-172.963349525234
396,99.33460781771953,9.67043815812452,-143.35727846237268,-41.50253885008313,338.2898936945585,-96.10157557949663,-228.30820077943872,383.763168916748,288.23314866816344,-180.01626490798225
397,98.37822250482333,9.79778543268294,-143.75970818739137,-43.21973302331936,337.10717784231616,-106.44660690067178,-234.79616647243097,382.06687567437393,279.2478328978569,-195.99334340322463
398,96.86295679759206,10.789829601825735,-143.42529672360703,-43.309510289446614,340.65077553458565,-109.47747290114866,-231.8597605409988,377.98622874395534,277.17950428988553,-191.28622349015643
399,95.39125449261269,11.779580479205695,-143.30628166943677,-42.1618975179462,345.0754524400833,-108.5316051819209,-224.1638602619202,375.01705871658805,277.5158244177444,-172.3357062074692
400,94.84189560265844,11.583492363666453,-143.31473073057992,-42.424180720731606,343.88278189794653,-111.00243118049305,-227.93330112173456,374.65085979669067,275.51582659062166,-173.39543882421074
401,95.60679703213636,10.538127308381279,-142.79859540899628,-44.164383618673575,339.28644845299425,-113.32273276513266,-240.15105944946652,375.9622619771586,275.75749153498015,-195.29198531978918
402,96.33128565237817,10.394268960670129,-142.19161036854575,-44.846715015608424,340.3015418726404,-110.5670182712579,-240.17359870249837,376.24394410269093,280.283341598046,-202.06983117450886
403,95.29177374808813,11.727467610939673,-142.35923348937925,-43.826161314404764,348.357807377724,-108.89039706514079,-224.89800648316552,373.3080698168669,281.42313755960544,-183.1938721529754
404,93.2035734529899,12.83493691066291,-142.77426634598626,-43.16350204549079,353.865935505822,-113.93022751683708,-216.20013566437862,368.5437626149606,276.061957261277,-170.49929156052454
405,92.68840216924777,12.283973591158086,-142.17543057531273,-43.75324956837628,350.52324157275257,-116.81845842652156,-225.56170961738658,365.90689671227005,274.68197447713817,-181.60702516517037
406,94.58237900205704,11.191760815836291,-140.83657523025104,-43.956189929328616,344.7444748874204,-107.5838807554577,-235.58215682769458,367.5778914295524,284.7972463907875,-191.7868646773878
407,96.82394533336515,11.399845520025867,-140.41976543476443,-42.71380947409799,345.2350010608088,-94.50129264386995,-229.01028465933962,372.7655614391783,295.98679869786946,-180.15868928554352
408,97.6240164494714,12.476541198332697,-141.48532566057892,-41.28102455270604,349.8167694762297,-92.87639740314658,-215.43447995640648,379.4238877562431,294.77933201840636,-164.35971447971144
409,97.63411635940679,12.519040240110588,-142.73156637798854,-41.03734108006968,350.08169373940996,-100.19403004185297,-213.35728343858014,383.9392723792044,286.2302127754767,-166.64394470805001
410,97.99641229420747,11.345733984318404,-143.01969527445215,-41.65054284267605,345.1119527805926,-100.86727645340541,-221.4652626109022,382.1828655924927,285.53916084522086,-177.2908656221369
411,98.26920923876212,10.740692906328043,-142.771826200664,-42.126052294287135,342.2951554134108,-92.99261802854608,-224.96741208514823,375.9983812300928,293.218370246123,-175.94068088162317
412,97.69904557206065,11.539860816131949,-142.8374949980277,-42.13532635144984,345.45672856834943,-90.99295335962219,-220.23501569871644,374.6215044325674,295.07376124471483,-165.58876906904004
413,96.95196268909048,12.504225742062014,-143.1157962054344,-41.832727832225444,349.83512567387896,-100.2102833486106,-216.377335265519,382.4965473335455,286.2960902855916,-162.21378576797926
414,97.04119025554446,12.507787875949294,-143.04922297931188,-41.47944648762456,350.3580950260567,-107.44090548092557,-217.5000872212727,390.3120074764353,279.4445671204714,-166.94405929187397
415,97.67390924636945,12.05192208859067,-142.73483883727664,-41.41472008150518,348.6214316456682,-102.52702124300967,-218.09908895707485,387.7165294419816,284.2037641233452,-168.70296836513518
416,98.0105638332033,11.902979871210217,-142.73060443576665,-41.637981479913186,348.45459617839293,-93.9280785594459,-215.13445518637118,380.34299027264854,292.55902634905055,-164.65057278286397
417,98.10890042607778,11.806147079029843,-143.08832268857313,-41.6601355564289,349.3884637251647,-94.30494209894991,-213.09482696170218,381.824100944512,291.85712808514955,-162.19971713730777
418,98.40338891433188,11.527525610779406,-143.27760114723128,-41.27651487286621,349.09166021932634,-101.96581966358455,-214.75536513597436,392.1436873543476,283.31679350446166,-164.8096136058065
419,98.58860998967718,11.84974133246487,-143.03659414823048,-40.79072877712492,349.19848734600083,-106.15356379649238,-214.69584181042302,398.4068349548633,278.15384955199136,-165.52406915049872
420,98.1283031081056,13.279404276142712,-142.75619652073613,-40.14412803859933,353.15332769199756,-103.61490131778413,-206.76442931666287,395.8822577520137,280.36558658646993,-155.35764966585356
421,97.19334587757086,14.682802366276443,-142.84569653586138,-39.07408047618026,359.2197118266792,-100.8632390496804,-194.90090288239668,392.51811111581776,282.990993787288,-136.8861244415296
422,96.22816373642952,14.570356399614685,-143.11243742922176,-38.437050183361706,361.3290479942592,-103.16310487724473,-190.8627755909187,391.6616017359793,280.5232659043445,-127.08840122775227
423,95.30124311689069,13.23441489199608,-143.1089713236543,-39.49571173109997,357.810097064404,-108.21540436331593,-199.34576752589564,386.94640309061145,276.637465312071,-138.63140684296383
