OTS:KNEE_JOINT:ANGLE,OTS:HIP:X,OTS:HIP:Y,OTS:HIP:Z,OTS:KNEE:X,OTS:KNEE:Y,OTS:KNEE:Z,OTS:ANKLE:X,OTS:ANKLE:Y,OTS:ANKLE:Z,BLAZEPOSE vp:1:KNEE_JOINT:ANGLE,BLAZEPOSE vp:1:HIP:X,BLAZEPOSE vp:1:HIP:Y,BLAZEPOSE vp:1:HIP:Z,BLAZEPOSE vp:1:KNEE:X,BLAZEPOSE vp:1:KNEE:Y,BLAZEPOSE vp:1:KNEE:Z,BLAZEPOSE vp:1:ANKLE:X,BLAZEPOSE vp:1:ANKLE:Y,BLAZEPOSE vp:1:ANKLE:Z,BLANK,THETA-err:Bvp:1,HIP:X-err:Bvp:1,HIP:Y-err:Bvp:1,HIP:Z-err:Bvp:1,KNEE:X-err:Bvp:1,KNEE:Y-err:Bvp:1,KNEE:Z-err:Bvp:1,ANKLE:X-err:Bvp:1,ANKLE:Y-err:Bvp:1,ANKLE:Z-err:Bvp:1
97.6381167905933,-146.2961425000001,5.3478699999999435,1.7987059999995836,-102.17144800000005,-164.86601250000007,284.98754949999966,-99.832764,-541.716545,262.50610400000005,156.02807866104524,-137.36831608514146,10.41033620346412,-0.7932794406729403,-130.66096050283306,-147.7096318390673,311.5297830351904,-114.21979128504174,-502.0636612673337,334.00421743132324,,58.38996187045194,8.927826414858629,5.062466203464176,2.591985440672524,28.48951250283301,17.15638066093277,26.542233535190746,14.38702728504174,39.65288373266628,71.49811343132319
97.73305157364005,-146.29470800000013,5.364409999999907,1.8666990000001533,-103.6615905000001,-162.55102550000004,286.1348874999999,-100.80532799999992,-539.4832000000001,265.4365235,155.6386773204805,-136.95259311873028,10.410321922043062,-0.7968429033987461,-127.17261110283246,-147.26290331171182,311.5297541221169,-112.76210752405322,-500.5445679024542,334.0048150026796,,57.90562574684044,9.34211488126985,5.045911922043155,2.663541903398899,23.51102060283236,15.288122188288213,25.394866622117036,11.956779524053303,38.938632097545906,68.56829150267959
97.91959490664891,-146.2918095,5.399444499999959,1.9819335000001956,-105.19976799999995,-160.96867399999996,287.04772950000006,-101.7768860000001,-538.041763,268.9964600000003,155.9366922252311,-137.14787753433197,10.410305754259198,-0.8006039264411519,-124.30317280399642,-147.4731037048157,311.5298254438622,-111.86594728932604,-501.2584003974355,334.00563643993223,,58.01709731858219,9.143931965668031,5.01086125425924,2.7825374264413476,19.10340480399647,13.495570295184251,24.482095943862134,10.08906128932594,36.783362602564466,65.00917643993193
98.32376532980484,-146.29351799999995,5.338165000000004,2.024413999999979,-106.66647349999994,-160.06311000000005,287.6148680000001,-102.72781350000014,-537.261246,272.0614010000004,156.75340534899254,-137.81611667536333,10.41028734566577,-0.8043675434156877,-122.14955321645759,-148.19179322281647,311.5300043576911,-111.48194646299385,-503.70060297012515,334.00667871513747,,58.4296400191877,8.477401324636617,5.0721223456657665,2.8287815434156665,15.483079716457652,11.87131677718358,23.915136357690983,8.754132962993708,33.56064302987488,61.94527771513708
98.79469764550221,-146.29885850000005,5.158722000000012,2.100341500000013,-107.88119499999993,-159.190918,287.7551269999999,-103.65002449999997,-536.557419,275.76538050000045,157.92512111233486,-138.82150739760212,10.410266285245036,-0.8079524142500745,-120.75916225028487,-149.27294980122113,311.530291692902,-111.54556727841702,-507.3748408546968,334.0079394905487,,59.13042346683265,7.477351102397932,5.251544285245025,2.9082939142500877,12.87796725028494,9.91796819877888,23.77516469290208,7.895542778417052,29.182578145303182,58.242558990548275
99.23345561040048,-146.305115,4.985534499999972,2.080932500000017,-108.85583499999996,-159.032516,287.9691160000002,-104.61404400000004,-536.5429915,279.52319350000016,159.30267030217615,-140.03854940353477,10.410242134999242,-0.8111965341940984,-120.134295438762,-150.5816284812584,311.53068201426555,-111.9836158374242,-511.822433673104,334.00941663958264,,60.06921469177567,6.266565596465227,5.424707634999271,2.8921290341941157,11.278460438762039,8.450887518741581,23.56156601426534,7.369571837424161,24.72055782689597,54.48622313958248
99.78732812058838,-146.30731250000008,4.895202499999982,2.146118000000115,-109.86032100000011,-158.46957400000008,287.8427735,-105.25390600000014,-536.07959,282.6669920000004,160.75795273357096,-141.35766953516003,10.41021446127148,-0.8139618663070013,-120.23736117462596,-152.00000904960868,311.53116410490406,-112.71950418707459,-516.6429113610698,334.011107671373,,60.970624612982576,4.949642964840052,5.515011961271497,2.960079866307116,10.377040174625847,6.469564950391401,23.688390604904043,7.465598187074448,19.43667863893029,51.344115671372606
100.21574177289875,-146.30926550000004,4.853118999999992,2.106322999999975,-110.98925750000012,-158.0672915,287.8450929999999,-106.244324,-535.7662355,286.7363279999995,162.18784460536838,-142.68868285056817,10.410182866823094,-0.8161379316751477,-120.996789581238,-153.43111775824804,311.5317216372372,-113.67737081076956,-521.5066641488233,334.0130090875449,,61.97210283246963,3.620582649431867,5.557063866823102,2.9224609316751224,10.007532081237883,4.636173741751975,23.686628637237277,7.433046810769554,14.259571351176646,47.2766810875454
100.57042246975514,-146.31152350000002,4.828490999999985,2.000610500000221,-111.73983750000025,-158.09077449999995,287.861817,-106.87466400000017,-535.8290784999999,289.6843265000002,163.51579650127496,-143.96235630961385,10.410147022694183,-0.817644391612731,-122.3134607406534,-154.80050893944093,311.5323340006214,-114.78517338852348,-526.1606580969334,334.0151156998423,,62.94537403151982,2.3491671903861686,5.581656022694197,2.818254891612952,10.573623240653149,3.290265560559021,23.67051700062143,7.910509388523309,9.668420403066534,44.33078919984206
100.87899961878742,-146.310608,4.864593500000069,1.9858399999998255,-112.08462499999996,-158.16029349999997,288.0142824999998,-107.19784549999986,-535.9151224999999,292.2697754999999,164.69145015582953,-145.1303428009088,10.4101068338645,-0.8184326668351323,-124.06749156247365,-156.05619438141323,311.5329812940249,-115.97686918352045,-530.4281946569225,334.0174242684887,,63.81245053704211,1.1802651990911954,5.545513333864431,2.804272666834958,11.982866562473689,2.1040991185867313,23.518698794025113,8.779023683520592,5.48692784307741,41.74764876848877
101.14907011772368,-146.31161500000007,4.859222499999987,1.9244385000001785,-112.25064049999992,-157.92565950000005,288.1590580000002,-107.42343099999994,-535.678177,294.82055649999984,163.23932475545388,-144.09956043375934,10.410060588718805,-0.8184815228523002,-127.83255884303102,-154.94756691358418,311.5336066588409,-118.23525949649617,-526.6595528361319,334.0199514972477,,62.0902546377302,2.212054566240738,5.550838088718818,2.742920022852479,15.581918343031106,2.978092586415869,23.374548658840695,10.811828496496233,9.01862416386814,39.19939499724785
101.3503471477285,-146.31304950000003,4.847381499999983,1.8377690000002076,-112.50558450000017,-157.60681150000005,288.1934815000004,-107.74951150000015,-535.34401,296.981323,165.34175375457255,-146.06639449700373,10.410009165189228,-0.8177057738588105,-130.32200426057923,-157.06207292715257,311.5342110597151,-117.3951640328845,-533.8462698537999,334.02266008308595,,63.99140660684405,0.24665500299630594,5.562627665189245,2.655474773859018,17.816419760579066,0.5447385728474785,23.340729559714703,9.645652532884341,1.497740146200158,37.04133708308598
101.50373867603801,-146.31420849999995,4.862335499999972,1.7017820000000938,-112.54275499999994,-157.25196849999998,288.3570555000001,-107.8830875000001,-534.9638135,298.98107900000014,167.29011454629216,-147.90430858069732,10.409952928194768,-0.8161810761445247,-129.39656165963655,-159.03788809430233,311.53476552534903,-118.9972029624917,-540.5616320578845,334.02553086763567,,65.78637587025415,1.5901000806973684,5.547617428194796,2.5179630761446186,16.853806659636604,1.7859195943023565,23.177710025348915,11.114115462491597,5.597818557884466,35.04445186763553
101.5956222899963,-146.31640600000003,4.846130500000072,1.5548094999999194,-112.52267449999988,-156.6271814999999,288.5534669999997,-107.95095800000001,-534.30117,300.9622804999999,168.97560450734255,-149.51377551387534,10.409892557663012,-0.8140260166498702,-131.1625427670416,-160.76799280506313,311.535242616137,-120.4941542554597,-546.4419054133556,334.0285366370682,,67.37998221734625,3.1973695138753158,5.56376205766294,2.3688355166497894,18.63986826704172,4.140811305063238,22.98177561613727,12.54319625545969,12.140735413355628,33.06625613706831
102.09118635081545,-146.317139,4.868255500000032,1.4073484999998982,-112.65051249999988,-156.002472,288.788086,-108.1801754999999,-533.638168,302.60339399999975,170.311353576337,-150.81425505622687,10.409829052927961,-0.8113937867064354,-132.81274639889668,-162.1657849439943,311.5356178919274,-121.80493441268409,-551.1927546925191,334.0316443430667,,68.22016722552156,4.497116056226872,5.541573552927929,2.2187422867063336,20.1622338988968,6.163312943994299,22.747531891927395,13.624758912684186,17.554586692519138,31.428250343066964
102.0151537340129,-146.15267949999998,8.481994999999984,-1.3541259999997237,-114.55020149999996,-164.00268549999998,292.213745,-110.22720299999992,-541.7165145,305.2918700000005,171.23601326409315,-151.74759792511907,10.409763639075452,-0.8084620045336866,-134.2578075738005,-163.16874093863632,311.5358711944472,-122.86393091422507,-554.6016849988833,334.0348129004137,,69.22085953008025,5.59491842511909,1.9277686390754685,0.5456639954660372,19.707606073800548,0.8339445613636656,19.322126194447208,12.636727914225148,12.885170498883326,28.742942900413254
101.90525532358816,-146.15451050000001,8.454711999999972,-1.328490999999758,-115.04821749999996,-163.89012150000008,293.15454150000005,-110.77151449999997,-541.5840535,306.59350600000016,171.71575346699947,-152.28005761870085,10.409697790847442,-0.8054213517675363,-135.4254097696196,-163.74057974019428,311.53598812491623,-123.62377563207926,-556.5453948074809,334.03799628720384,,69.81049814341131,6.125547118700837,1.95498579084747,0.5230696482322218,20.377192269619627,0.14954175980579976,18.38144662491618,12.852261132079292,14.961341307480893,27.444490287203678
101.68904668779865,-146.14511149999998,8.594604499999946,-1.462646500000119,-115.23391699999979,-163.38226350000014,293.903198,-110.91360499999996,-541.0542225000002,307.6312254999998,171.7446255202701,-152.4028577501305,10.409633083474324,-0.8024637391176624,-136.2633416066345,-163.87187344372524,311.5359590172813,-124.05698389878101,-556.9918493581738,334.0411431718166,,70.05557883247144,6.257746250130509,1.815028583474378,0.6601827608824565,21.029424606634706,0.4896099437250996,17.632761017281325,13.143378898781052,15.937626858173644,26.4099176718168
101.49808537609456,-146.1731259999999,7.926360999999929,-2.230591000000004,-116.30453499999999,-163.5918885000001,294.605591,-112.0523374999998,-541.2495650000001,308.1315915,171.3433721950285,-152.13137054260812,10.409571182117357,-0.7997707211049295,-136.74130346529532,-163.5791643213415,311.5357816107691,-124.15641662013647,-555.9972777366116,334.0441988907072,,69.84528681893394,5.958244542608213,2.4832101821174284,1.4308202788950743,20.43676846529533,0.012724178658601204,16.930190610769102,12.104079120136674,14.747712736611561,25.912607390707194
101.29943567400069,-146.1343385,8.756256000000008,-1.5750729999999749,-116.20654250000007,-162.52169800000001,295.819336,-111.59857149999993,-540.1648405000001,309.1000979999999,170.55679722395718,-151.50299117768992,10.409513697348295,-0.7975028543330959,-136.85141707289358,-162.90267928112627,311.535458868656,-123.93461076200727,-553.6984031412885,334.0471074603426,,69.25736154995649,5.368652677689909,1.6532576973482875,0.777570145666879,20.644874572893514,0.3809812811262532,15.716122868655987,12.336039262007333,13.533562641288427,24.947009460342713
101.75239555068985,-146.13275150000004,8.734161500000027,-1.8197019999997792,-116.69918750000011,-161.904541,296.6058350000003,-111.8865045,-539.5254365,309.8686525000003,169.4499152475785,-150.57389020359878,10.409462098802933,-0.7957906112896688,-136.60748800941857,-161.9028376358308,311.5350008863507,-123.42204720842122,-550.3005722596721,334.0498138633078,,67.69751969688865,4.441138703598739,1.675300598802906,1.0239113887101103,19.908300509418467,0.0017033641692023593,14.929165886350404,11.535542708421218,10.775135759672139,24.181161363307524
101.50886513256634,-145.95223999999996,10.707855499999937,-4.204345999999987,-115.53887950000001,-162.80050649999998,296.56176749999986,-110.1658329999999,-540.374222,312.0798340000001,168.10315218651053,-149.4148720210947,10.409417622136598,-0.794727357453384,-136.04309716225848,-160.65579734446075,311.5344228467325,-122.66450444256779,-546.0626171346346,334.0522664915604,,66.59428705394419,3.4626320210947483,0.2984378778633392,3.4096186425466026,20.50421766225847,2.144709155539232,14.972655346732665,12.498671442567883,5.688395134634561,21.972432491560255
100.46980971014229,-145.9607545,10.657439999999951,-4.033935999999812,-116.53964250000001,-162.1959535000001,297.43310550000024,-110.90707450000002,-539.7597660000001,312.484375,166.60690524877464,-148.10660598105503,10.409381186636935,-0.7943647708523189,-135.20868472145284,-159.24832632024044,311.5337444596347,-121.71968383255924,-541.2794236910864,334.05441960229984,,66.13709553863235,2.1458514810550184,0.24805881336301638,3.2395712291474936,18.669042221452827,2.9476271797596496,14.100638959634466,10.81260933255922,1.5196576910863087,21.570044602299845
100.34061260107329,-146.114777,9.210419000000002,-0.1982425000001058,-119.6421815000001,-160.76054349999993,300.0130614999998,-113.752655,-538.3726194999999,310.35473649999994,165.05579746094583,-146.73452164301125,10.409353329151793,-0.7947108816013381,-134.16783144475366,-157.77231232545282,311.53298888143377,-120.65332368812544,-536.2632725570919,334.0562356437826,,64.71518485987254,0.619744643011245,1.1989343291517915,0.5964683816012323,14.525649944753553,2.98823117454711,11.519927381433945,6.900668688125435,2.1093469429080187,23.701499143782655
100.21399819148024,-146.10961900000007,9.286346500000036,-0.3519285000002128,-120.44122300000004,-160.31303449999996,300.63854949999995,-114.03762800000004,-537.9009705000001,311.06811500000003,163.54296134688516,-145.38366565694201,10.409334159467578,-0.795730831308911,-132.9929765113882,-156.31923135038622,311.53218149943996,-119.53503964427087,-531.325039446015,334.05768779899114,,63.32896315540492,0.7259533430580518,1.122987659467542,0.4438023313086982,12.55175351138817,3.99380314961374,10.893631999440004,5.4974116442708265,6.575931053985073,22.989572798991105
100.13975013421407,-146.10452299999997,9.369171499999993,-0.31896950000009383,-121.42132549999997,-159.99740599999996,301.30920400000014,-114.4829709999999,-537.5647280000001,311.67407249999997,162.15467412042537,-144.13380820703895,10.409323340810873,-0.7973501896116394,-131.7608337483138,-154.97488415340766,311.53134865335534,-118.43413374951287,-526.7563075794515,334.0587597090082,,62.0149239862113,1.9707147929610187,1.0401518408108803,0.47838068961154556,10.33950824831382,5.022521846592298,10.222144653355201,3.95116274951296,10.8084204205486,22.384687209008234
100.10639386463872,-146.10049400000003,9.428772000000095,-0.35986350000030143,-122.31201199999987,-159.8104864999999,301.89990249999937,-114.93472299999985,-537.3574679999999,312.4174809999995,160.96563513326905,-143.05506560686095,10.40932011322713,-0.799460593236705,-130.5477733308669,-153.81468770365993,311.5305163657955,-117.4156068822647,-522.8133666248928,334.0594491027746,,60.85924126863033,3.045428393139076,0.9805481132270355,0.4395970932364036,8.235761330867035,5.995798796339983,9.630613865796136,2.4808838822648482,14.544101375107175,21.64196810277508
100.11352597909615,-146.0960695,9.489868000000001,-0.5280760000000555,-123.18450900000005,-159.648773,302.3958739999998,-115.29751550000003,-537.170509,313.31958050000003,160.03512866507035,-142.20426461231267,10.409323268849093,-0.8019272857292592,-129.4254275094651,-152.8997641619351,311.5297091512854,-116.53659172837204,-519.7039226876924,334.0597658734152,,59.92160268597419,3.8918048876873286,0.9194552688490916,0.2738512857292037,6.240918509465047,6.749008838064896,9.133835151285552,1.2390762283720136,17.46658631230764,20.74018537341516
100.11364531934373,-146.08807349999995,9.606201499999997,-0.6148684999998295,-124.02435300000013,-159.41241450000007,302.83544949999987,-115.86666900000012,-536.911285,314.3616939999997,159.4042541877163,-141.62222392907938,10.409331293887224,-0.804598057132,-128.456759753641,-152.27401618903093,311.52894941773417,-115.84339012929954,-517.5771608382984,334.05973436010606,,59.29060886837257,4.465849570920568,0.8031297938872264,0.18972955713217055,4.432406753640862,7.138398310969137,8.6934999177343,0.023278870700579546,19.334124161701652,19.698040360106347
100.13824228028483,-146.07861349999996,9.741028000000028,-0.7391359999996894,-124.81707799999992,-159.27087399999994,303.2934570000002,-116.14718649999998,-536.742317,315.3295900000003,159.0943313962382,-141.332063706803,10.409342377959725,-0.8073130115562893,-127.69279986991502,-151.96230781691216,311.52825483468024,-115.36925780211833,-516.517565235873,334.0593909529391,,58.956089115953375,4.746549793196948,0.6683143779596961,0.06817701155659994,2.875721869915097,7.308566183087777,8.234797834680023,0.7779286978816486,20.22475176412695,18.72980095293883
99.84775671556788,-146.0695495,9.875091999999995,-0.7509764999999788,-125.60708649999992,-159.22695899999997,303.75756850000016,-116.51098649999994,-536.67382,316.31982400000015,159.10653767843462,-141.33861098548172,10.409354597349894,-0.8099145430369069,-127.17020267899814,-151.96982406494246,311.5276400077081,-115.13302672872277,-516.5427453725692,334.05878297823597,,59.25878096286674,4.730938514518272,0.5342625973498993,0.05893804303692807,1.5631161789982144,7.257134935057508,7.770071507707939,1.377959771277176,20.131074627430735,17.738958978235814
99.87421307569149,-146.10565199999996,9.33935550000001,0.5543214999997872,-126.82760600000006,-158.83370950000005,304.84692399999994,-117.28091399999994,-536.272438,316.38122599999997,159.42273746920105,-141.62888195299325,10.40936598504371,-0.8122569102316411,-126.90972975824741,-152.28258880225292,311.5271138427826,-115.13862061608499,-517.6051985666948,334.05796665564657,,59.54852439350957,4.47677004700671,1.0700104850436993,1.3665784102314285,0.08212375824734863,6.5511206977471375,6.680189842782681,2.1422933839149465,18.667239433305213,17.676740655646597
99.93745469466556,-146.10467500000004,9.354857999999922,0.5422359999997752,-127.64855950000015,-158.83435050000003,305.25122099999953,-117.63003550000008,-536.2466735,317.3292234999999,160.00741425688642,-142.17357779551182,10.409374669479488,-0.8142148355982983,-126.91571530062112,-152.86907295365765,311.5266816485705,-115.37544785034419,-519.5977777252418,334.0570045764233,,60.06995956222086,3.931097204488225,1.0545166694795665,1.3564508355980736,0.7328441993790307,5.965277546342378,6.27546064857097,2.254587649655889,16.648895774758216,16.727781076423412
100.40128328965966,-146.0960695000001,9.485564999999951,0.5859375,-128.4850765000001,-158.75045750000004,305.6560055,-117.99700900000016,-536.1313555,318.49389649999966,160.81054878462345,-142.92946904744466,10.409379002124604,-0.8156906341559089,-127.17649892517862,-153.68275858716575,311.5263438013404,-115.81962045334218,-522.3624072062465,334.0559628314965,,60.40926549496379,3.166600452555457,0.9238140021246526,1.401628134155909,1.3085775748214843,5.067698912834288,5.870338301340382,2.17738854665798,13.76894829375351,15.562066331496851
100.4333935112122,-146.0466305,10.116851500000053,-1.5556639999999788,-128.24508649999984,-159.0284119999999,305.0828860000006,-117.41580199999999,-536.3283845,321.0314940000003,161.77123198691166,-143.8424927038858,10.409377677801622,-0.8166194777247454,-127.66576869539414,-154.66546994138196,311.52609641543904,-116.4358971264345,-525.7014044844128,334.05490793840676,,61.337838475699456,2.204137796114196,0.29252617780156953,0.7390445222752334,0.5793178046057079,4.362942058617932,6.443210415438443,0.9799048735654878,10.62698001558715,13.023413938406463
